Isa 37:38	And while  he did obeisance in the house of Nisroch his god,  Adrammelech and Sharezer  his sons  struck him with swords; and they came through safe into Armenia. And Esar-haddon his son took reign   instead of him.
Isa 41:8	But you, O Israel my servant, Jacob whom I chose, seed of Abraham whom I loved;
Isa 41:16	And you shall winnow them, and a wind shall take them, and the gale shall scatter them. But you shall be glad among the holy ones of Israel.
Isa 42:17	But they were turned into the rear. You should be ashamed with shame, O ones relying upon the carvings, O ones saying to the molten images, You are our gods.
Isa 43:26	But you, remember! And let us plead together! You tell   of your lawless deeds  first! that you should be justified.
Isa 45:4	Because of  my servant Jacob, and Israel  my chosen, I shall call you by your name,  and favorably receive you;  though you did not know me.
Isa 45:14	Thus says the LORD of Hosts, Egypt tired for you,  and the trade of the Ethiopians and the Sabeans, haughty men shall pass over you, and will be they your servants; and they shall follow after you being tied in manacles, and they shall pass over to you, and shall do obeisance to you, and they shall pray to you, for God is among you,  and there is no  God besides you.
Isa 45:15	For you are God, and we did not know -- God  of Israel, the deliverer.
Isa 46:2	and hungering, not being able together; the ones who are not able to be delivered from war; but they themselves are led away as captives.
Isa 47:6	I was provoked by  my people. You defiled  my inheritance. I gave them into  your hand,  but you did not grant mercy to them. You oppressed the old man by the yoke exceedingly.
Isa 47:10	In the hope  of your wickedness, for you said, I am, and there is not  another. Know that the understanding of these things and  your harlotry  will be shame to you! For you said in  your heart,  I am, and there is not  another.
Isa 47:15	these shall be your help. You tired in the revolt from  your youth.  A man wanders by himself, but to you there will be no  deliverance.
Isa 48:14	And all shall be brought together, and they shall hear. Who announced to them these things? In loving you, I did  your will  against Babylon, to lift away the seed of the Chaldeans.
Isa 50:10	Who among you is the one fearing the LORD? let him obey the voice  of his servant! Let the ones going in darkness, and there is no  light for them, yield upon the name of the LORD, and support yourselves upon  God!
Isa 53:5	But he was wounded because of  our sins, and he was made infirm on account of  our lawless deeds. The discipline for our peace  was upon him; by his stripe  we were healed.
Isa 57:3	But you lead forward here, O lawless sons, seed of adulterers, and of a harlot!
Isa 57:11	In venerating whom  were you afraid of, that you lied against me, and did not remember me, nor took me into  your consideration,  nor into  your heart?  And I beholding you will overlook, yet you did not fear me.
Isa 61:6	And you shall be called priests of the LORD. Ministers of our God --  it shall be said to you. You shall devour strength of nations, and in  their riches you shall be admired.
Isa 62:4	And no longer shall you be called -- One Being Forsaken. And  your land  shall not be called -- Desolation. For you shall be called -- My will; and  your land --  Being Lived In. For the LORD took pleasure in you, and  your land  shall be lived in together.
Isa 62:12	And he shall call them, Holy People being ransomed by the LORD. But you shall be called A City Being Anxiously Sought After, and not Being Abandoned.
Isa 63:7	I remembered the mercy of the LORD; the virtues of the LORD in all which recompenses to he us. The LORD -- a good judge to the house of Israel; he brings upon us according to  his mercy,  and according to the magnitude  of his righteousness.
Isa 63:10	But they resisted persuasion, and provoked  his holy spirit.   And the LORD turned against them for enmity; he waged war against them.
Isa 63:16	For you are our father.  For Abraham did not know us, and Israel did not recognize us. But you, O LORD our father, rescue us! From the beginning  your name  is upon us.
Isa 64:8	And now, O LORD,  you are our father; and we are mortar, we are all works of your hands.
Isa 65:11	But are you the ones having abandoned me, and having forgotten  my holy mountain,   and are preparing a table to the demon, and filling  a mixture to good luck.
Isa 65:13	On account of this, Thus says the LORD, Behold, the ones serving to me shall eat, but you shall hunger. Behold,  my servants shall drink, but you shall thirst. Behold, the ones serving me shall be glad, but you shall be ashamed.
Isa 65:14	Behold, the ones serving me shall exult in gladness, but you shall cry out because of the misery  of your heart; and from the destruction of your spirit  you shall shriek.
Jer 6:10	To whom should I speak, and testify, and he shall hearken? Behold, their ears are uncircumcised,   and they are not able  to hear. Behold, the word of the LORD became to them as a scorning; in no way shall they be willing to hear it.
Jer 10:16	Such is not  the portion  of Jacob, for the one shaping  all things is he, and Israel is the rod of his inheritance -- the LORD of forces is his name.
Jer 14:19	Did by rejecting you reject  Judah? and has your soul removed itself from Zion?   Why did you smite us, and there is no  healing for us? We waited for peace, but there was no  good; for a time of healing, but behold, only disturbance.
Jer 16:13	And I will throw you away  from  this land, into a land which you knew not --  you and  your fathers. And you shall serve there strange gods day and night, the ones that shall not grant  mercy to you.
Jer 18:6	Shall as  this potter I not be able  to make you, O house of Israel, says the LORD? Behold, as the mortar in the hand of the potter, so are you in  my hands, O house of Israel.
Jer 20:6	And you and all the ones dwelling in  your house  shall go into captivity; and in Babylon you shall die, and there you shall be entombed, you and all  your friends  to whom you prophesied lies to them.
Jer 46:23	You cut down  her forest! says the LORD. For in no way should their number be imagined; for it is multiplied above the locust, and there is no  number to them.
Jer 46:27	But you should not be fearful, my servant Jacob, nor should you be terrified Israel. For behold, I deliver you from far off, and  your seed  from  their captivity. And Jacob shall return,  and shall be tranquil, and shall sleep, and there will not be  one troubling him.
Jer 46:28	You should not fear,  my child, Jacob, says the LORD, For I am with you. For I will appoint consummation among every nation in which I led you out of  there. But you in no way will I appoint to cease, and I will correct you in judgment; but I will not acquit you as innocent.
Job 1:8	And the LORD said to him, Have you been attentive then in your consideration  to  my attendant Job, that there is none  likened to him of the ones upon the earth, a blameless man, a man sincere and upright and fearing  God, at a distance from every wicked thing?
Job 2:2	And the LORD said to the devil, From what place come you? Then the devil said before the LORD, Traveling over the place under heaven, and walking about  the whole the place at hand.
Job 2:3	And the LORD said to the devil, Have you taken heed then to my attendant Job, that there is not  according to him of the ones upon the earth, a man not wicked, true, blameless, godly, and at a distance from all evil? But still he has innocence, but you spoke  to destroy his substance without cause.
Job 2:6	And the LORD said to the devil, Behold, I deliver to him you, only  you guard his life!
Job 5:1	But call, if any one will hearken to you; or if you shall see any holy angels.
Job 5:5	For those things which they harvested, one hungering shall eat; but they shall be carried to ones armed; may their strength be siphoned off.
Job 5:18	For he causes one to ache, and again he restores; he smites, and  his hands  heal.
Job 5:27	Behold, these things thus we tracked out, these things are what we have heard; but you, know in yourself if you acted in anything!
Job 6:26	Nor  will your reproof  cause me to cease my words;  for neither utterance your of a word will I endure.
Job 8:5	But you, rise early to the LORD almighty beseeching him!
Job 8:10	shall these not  teach you, and announce to you, and from out of the heart lead forth sayings?
Job 11:11	For he knows the works of the lawless; and beholding  he shall not overlook the things out of place.
Job 11:18	And you shall be complying, for it is hope to you; and from anxiety and bewilderment peace shall appear to you.
Job 11:19	For you shall be tranquil, and there will not be   one waging war against you; and turning, many will beseech you.
Job 11:20	But deliverance shall leave them,  for their hope is destruction; and the eyes of the impious shall melt away.
Job 12:7	But indeed ask the four-footed beasts! if should speak to they you, or birds of the heaven, if were able to report to they you.
Job 12:8	And let the earth tell in detail! if should expound to it you; and the fishes of the sea shall describe to you.
Job 13:4	But you are unjust physicians, and are all bad healers.
Job 13:8	Or will you keep back?  But you yourselves become judges!
Job 13:22	Then you shall call, and I will hearken to you; or you shall speak, and I will give you an answer.
Job 14:15	Then you shall call, and I will hearken to you; but the works  of your hands do not undo.
Job 15:24	And distress and affliction shall hold down him. His falling down is as a commandant of the front rank.
Job 21:22	Is it not the LORD who is the one teaching understanding and higher knowledge? And is not who it he litigates the wise.
Job 21:26	But in one accord upon the earth they sleep, and rottenness covers them.
Job 22:11	The light resulted in darkness for you; and in going to sleep water covered you.
Job 28:23	God commended her way well;  and he knows  her place.
Job 28:24	For he  inspects all things under heaven,  knowing the things in the earth;
Job 29:22	At  my word they proceeded not;  but they became overjoyed when spoke to I them.
Job 32:6	And undertaking, Elihu the son of Barachel the Buzite, said, Forasmuch as I am younger in time, and you are older; therefore I was still, fearing  to announce to you the higher knowledge of myself.
Job 33:16	then he uncovers the mind of men in sights of fear; with such frightens he them,
Job 34:21	For he is an observer  of the works of men, and nothing of how they act has escaped him;
Job 35:4	I shall give to you an answer, and to your three friends.
Job 35:13	For things out of place the LORD does not want to behold,  for is he the almighty.
Job 37:17	And your  apparel is hot, but there is tranquility upon the earth from the south.
Job 38:3	Tie up your loin as a man!   And I will ask you, and you answer me!
Job 38:9	And I established  the cloud for its clothing, and fog for its being swaddled.
Job 38:10	And I established  limits for it, I put in place bolts and gates.
Job 40:7	But no,  tie up your loin as a man!   and I will ask you, then you answer me!
Job 40:8	Or should you undo my  judgment? And do you imagine me otherwise executing things with you? or that you should appear just?
Job 42:4	But hear me, O LORD! for I also shall speak. And I will ask you, and you teach me!
Jos 1:6	Be strong and manly! for you shall divide up  to this people  the land which I swore by an oath to your fathers to give to them.
Jos 1:14	Your wives, and  your children, and  your cattle -- let them dwell in the land which Moses gave to you on the other side of the Jordan! And you shall pass over well-equipped prior to  your brethren, every one  being strong, and you shall fight along with them,
Jos 2:6	But she brought them upon the roof, and hid them in the stalk of flax  having been piled by her upon the roof.
Jos 2:12	And now, swear by an oath to me by the LORD  God! for I performed an act of mercy to you, and you shall also perform  yourself an act of mercy in the house  of my father,  And you shall give to me a true sign.
Jos 2:19	And it will be any which ever should come forth by the door  of your house unto outside, shall be liable to himself, and we will be innocent  in this your oath.  And as many as should be with you in  your house,  we will be liable  if a hand should have touched him.
Jos 2:20	But if  anyone should wrong us, and should uncover  these our words,  we will be innocent  in this your oath,  which we bound you by.
Jos 8:7	And you shall rise up from the ambush, and you shall go into the city, and you shall obliterate the city, and the LORD our God shall give it   into our hands.
Jos 9:22	And Joshua called them together,  and he spoke to them, saying, Why did you mislead me, saying, We are exceedingly far from you; but you are natives  of the ones dwelling among us?
Jos 10:19	But you do not stand firmly! be pursuing after  your enemies, and overtake  their rear guard, and do not let them enter into  their cities! for the LORD our God delivered them   into  our hands.
Jos 14:9	And Moses swore by an oath  in  that day, saying that, The land upon which you mounted in it will be yours by lot, and to your children  into the eon, for you proceeded to follow after the LORD my God.
Jos 17:3	And to Zelophehad, son of Hepher, son of Gilead, son of Machir, son of Manasseh, there were no  sons to him, but daughters. And these are the names of the daughters of Zelophehad -- Mahlah, and Noah, and Hoglah, and Milcha, and Tirzah.
Jos 17:18	For the forest shall be to you, for it is a forest, and you shall clear it out.  And his departure will be to you   whenever you should utterly destroy the Canaanite, for there is a choice cavalry to him, for he is strong;  for you excel in strength over him.
Jos 18:6	And you portion the land into seven portions, and bring the diagram to me here! and I shall bring forth to you a lot here before the LORD your God.
Jos 22:27	but that this testimony might be  between us and between you, and between  our generations after us,  to serve the service of the LORD before him in  our yield offerings, and in  our sacrifices, and in the sacrifices  of our deliverances; and so that your children shall not say    tomorrow to our children, There is no  portion to you of the LORD.
Jos 23:3	And you have seen all things as much as the LORD our God did   to all these nations from in front of you; for the LORD our God,  he is the one waging war for you.
Jdg 7:8	And they took the provision of the people in their hand, and  their horns. And every man of Israel he sent out to  his tent,  and the three hundred men he kept. And the camp of Midian was underneath him in the valley.
Jdg 10:4	And there were born to him thirty sons mounted upon thirty foals. And thirty cities were his, and called they them, Properties of Jair until  this day, the ones which are in the land of Gilead.
Jdg 11:24	Is it not that as much as Chemosh your god allots to you,   them you will inherit? And all as much as the LORD our God inherits   from your person  shall inherit we them.
Jdg 14:13	And if you should not be able to report the solution to me, then you shall give to me yourselves thirty pieces of fine linen, and thirty robes of clothes. And they said to him, Propound  your riddle,  and we shall hear it!
Jdg 14:16	And the wife of Samson wept to him, and said to him, You detest me, and do not love me, because the riddle which you propounded to the sons  of my people, you did not explain even it to me.  And Samson said to her, Behold, to my father and to my mother I did not report it, and should report to I you?
Jdg 18:18	And when these entered into the house of Micah, and took the carved image, and the ephod, and the teraphim, and the molten image, that the priest said to them, What do do you?
Jdg 18:22	And they were far from the house of Micah, and behold, Micah and the men  in the houses,  near the house of Micah cried out, and they overtook the sons of Dan.
Jdg 19:22	And they were doing their heart good;   and behold, the men of the city, sons of lawbreakers, encircled the house, and knocked upon the door; and they said to the man, the master of the house, the old man, saying, Lead out the man  entering into  your house,  that we should know him.
Lam 1:19	I called  my lovers, but they misled me.  My priests and  my elders failed in the city, for they sought food for themselves, that they should restore their lives.
Lam 5:19	But you, O LORD, shall dwell into the eon;  your throne  is unto generation and generation.
Lev 7:7	As the one concerning the sin offering, so also  the trespass offering -- there is one law for them. The priest, whoever shall atone for it, shall be to it him.
Lev 7:8	And the priest  bringing the whole burnt-offering of a man, the skin of the whole burnt-offering which he offers will be his.
Lev 7:9	And every sacrifice offering which should be prepared in the oven, and all which shall be prepared upon a grate or upon a frying pan, of the priest  offering it, shall be it his.
Lev 7:14	And he shall bring from his offering one portion from all  his gift offerings,  a cut-away portion to the LORD; for the priest who is pouring on the blood of the deliverance offering, will be it his.
Lev 7:15	And the meats of the sacrifice of praise of deliverance, will be it his. And in the day it is presented, it shall be eaten. They shall not leave behind of it into the morning.
Lev 11:9	And these you shall eat out of all the ones in the waters -- all as many as there are fins to them and scales in the waters, and in the seas, and in the rushing streams -- these you shall eat.
Lev 11:10	And all as many as there are not  fins to them, nor scales, being in the waters, and in the seas, and in the rushing streams, of all which bubble the waters, and from every soul  living in the water, it is an abomination.
Lev 11:12	And all as many as there are not  fins to them, nor scales of the ones in the waters -- this is an abomination to you.
Lev 11:29	And these are unclean to you of the crawling things, of the ones crawling upon the earth -- the weasel, and the mouse, and the dry land crocodile,  and the ones likened to it.
Lev 13:4	And if  the radiant spot should be white  in the skin  of his flesh,  and its appearance should not be deep    below the skin, and  its hair  did not turn white, but it is faint, then the priest shall separate the infection for seven days;
Lev 13:26	But if  the priest should look at him, and behold, there is not  in the shining forth a white hair, and it should not be deep  under the skin, but is it faint, then the priest shall separate him seven days.
Lev 13:28	But if  the shining forth should stay in its place, and should not be diffused  in the skin, but it should be faint,  it is a discoloration of an inflammation, and the priest should declare him cleansed;   for it is an effect of an inflammation.
Lev 19:23	And whenever you should enter into the land which the LORD your God gives to you, and you should plant any eatable tree, then you shall purge away  its uncleanness.   Its fruit  for three years will be impure to you, it shall not be eaten.
Lev 20:24	And I said to you, You shall inherit  their land. And I will give to it you for a possession; a land flowing milk and honey. I am the LORD your God who separated you from all the nations.
Lev 27:28	And every offering for consumption which ever a man should present to the LORD of all as much as is to him, from man unto beast, and from a field of his possession, he shall not sell it, nor ransom it; every offering for consumption will be a holy of holies to the LORD.
Mal 1:12	But you profane it in  your saying, The table of the LORD is polluted;  and  his foods placed upon it are treated with contempt.
Mal 2:8	But you turned aside from the way, and you weakened many in following the law; you corrupted the covenant  of Levi, says the LORD almighty.
Mic 4:5	For all the peoples shall go each  in his own way; but we shall go in the name of the LORD our God into the eon and beyond.
Mic 4:12	But they knew not  the devices of the LORD, and perceived not   his counsel.  For he gathered them  as sheaves for the threshing-floor.
Neh 9:27	And you gave them into the hand of ones afflicting them, and they afflicted them. And they yelled out to you in the time of their affliction, and you heard from out of your heaven,  and in your great compassions  you gave deliverers to them, and they delivered them from the hand of ones afflicting them.
Num 5:10	And the things of each man having been sanctified will be it his; and a man, who ever should give anything to the priest, to him it will be his.
Num 5:13	and anyone should go to bed  with her in the marriage-bed of semen, and it should be unaware from the eyes  of her husband, and she should hide it, and herself should be defiled, and there should be no witness  against her, and she should not be conceived;
Num 5:14	and there should come upon him a spirit of jealousy, and he should be jealous of his wife, and she be defiled; or there should come upon him a spirit of jealousy and he should be jealous of his wife, and she should not be defiled;
Num 7:89	In  Moses' entering  into the tent of the testimony to speak to him, he heard the voice of the LORD speaking to him from above the atonement-seat, which is upon the ark of the testimony, between the two cherubim -- and he spoke to him.
Num 11:4	And the intermixed people  among them desired with a great desire. And being seated, they wept along with the sons of Israel. And they said, Who will feed us meats?
Num 11:18	And to the people you shall say, Purify yourselves for tomorrow! and you shall eat meats, for you wept before the LORD, saying, Who shall feed us meats? for it was good to us being in Egypt. And the LORD shall give to you meats and you shall eat.
Num 12:2	And they said, Has the LORD spoken only to Moses?  Did he not also speak to us? And the LORD heard.
Num 12:11	And Aaron said  to Moses, I beseech you, O my master,  you should not join sin to us, for we knew not that  we sinned.
Num 14:9	But from  the LORD do not become defectors; And you, do not fear the people of the land! for they are a thing devoured for us. for the time has left from them, and the LORD is among us; do not fear them!
Num 18:9	And let this be to you from the holy things having been sanctified of the yield offerings, from all  their gifts, and from all  their sacrifices, and from all their trespass offerings, and from all  their sin offerings!  as many as they give back to me of all of the holy things, shall be to it you and to your sons.
Num 18:13	All the first produce, as many things as are in  their land, as many things as they should bring to the LORD, will be it yours; every clean person in  your house  shall eat them.
Num 18:14	Every thing being devoted to consumption by the sons of Israel shall be to you.
Num 18:15	And every thing opening wide the womb of all flesh, as many things as they offer to the LORD, from man unto beast, will be to it you; only with ransoms you shall ransom the first-born  of men; and the first-born of the unclean cattle  you shall ransom.
Num 18:18	And the meats will be yours, as also the breast of the increase offering. And accordingly the right shoulder  will be yours.
Num 22:34	And Balaam said  to the angel of the LORD, I have sinned, for I did not have knowledge that you opposed me  in the way to meet with me. And now, unless it not be sufficient to you, I shall return.
Num 25:6	And behold, a man of the sons of Israel coming, led forward  his brother  to the Midianitish woman before Moses, and before all the congregation of the sons of Israel. And they were weeping by the door of the tent of the testimony.
Num 27:10	And if  there should not be brothers to him, you shall give  his inheritance  to the brother  of his father.
Num 33:53	And you shall destroy the ones dwelling the land, and you shall dwell in it. For to you I have given  their land by lot.
Num 34:7	And this will be to you the boundaries towards the north. From the great sea  you shall measure to them yourselves by the mountain.
Num 35:23	or any stone in which he shall die by it, not knowing, and he should fall upon him, and he should die, but he was not his enemy,  nor seeking to do evil against him;
Pro 1:18	For they, the ones partaking in murder, treasure up for themselves evils.
Pro 3:14	For it is better to trade for her, than for gold and silver treasures.
Pro 4:8	Surround her with a rampart!  and she shall exalt you. Esteem her! that should keep she you;
Pro 4:27	You should not turn aside  unto the right nor unto the left; but turn your foot from an evil way! For the ways, the ones of the right, God knows;  but the ones perverting are  of the left; but he makes your tracks straight,    and he shall lead before your goings in peace.
Pro 6:3	Do, O son, what I give charge to you, and preserve yourself! For on account of your friend you come into the hands of evils. Be not enfeebled! but you provoke even  your friend  whom you guaranteed a loan.
Pro 7:5	that should keep she you from the strange and wicked woman, if she should put words for you for favor.
Pro 8:1	You  shall proclaim wisdom, that intellect should obey you.
Pro 9:16	Whoever is most foolish of you, turn aside to me! And to the ones lacking intelligence I rouse, saying,
Pro 23:14	Forasmuch as you  struck him with a rod,  then you rescued his soul from death.
Pro 23:18	For if you should give heed to these things there will be a progeny for you,  and your hope  will not leave.
Pro 31:29	Many daughters acquired riches; many acted with ability; but you have precedence -- you are elevated above all.
Psa 20:8	They are bound hand and foot, and they fall; but we rose up and were re-erected.
Psa 25:5	Guide me with  your truth!  and teach me that you are  God  my deliverer! and waited on I you all the day.
Psa 40:11	But you, O LORD, your compassions should not be far   from me.  Your mercy  and  your truth,  may they always take hold of me.
Psa 50:12	If I should hunger, in no way should tell I you, for the inhabitable world is mine, and the fullness of it.
Psa 50:17	For you detested instruction, and cast out  my words to the rear.
Psa 50:21	These things you did, and I kept quiet. You undertook lawlessness, for you thought I will be likened to you. I will reprove you, and I will stand your sins in front of your face.
Psa 73:18	Besides, on account of  their deceits  you appointed evils unto them; you threw them down  in their being lifted up.
Psa 78:38	But he is one pitying, and he shall atone their sins, and he will not utterly destroy. And he will fill the turning  of his rage, and shall not kindle all  his anger.
Psa 79:13	But are we your people,  and the sheep of your pasture.  We shall confess to you, O God, into the eon; for generation and generation we shall declare  your praise.
Psa 82:7	But you die as men; and fall as one of the rulers.
Psa 95:4	For in  his hand  are the ends of the earth; and the heights of the mountains are his.
Psa 95:10	Forty years I loathed  that generation, and said, They continually wander in the heart, and they do not know  my ways.
Psa 100:3	Know that the LORD, he is  our God!  He made us, and not we. But we are his people,  and the sheep of his pasture.
Psa 102:26	They shall perish, but you shall abide. And all as a garment shall become old; and as a wrap-around garment you shall coil them, and they shall be changed.
Psa 102:27	But you are the same, and  your years shall not cease.
Psa 106:43	Many times he rescued them, but they greatly embittered him by  their counsel, and they were humbled in  their lawless deeds.
Psa 114:5	What is with it you, O sea, that you fled? and you, O Jordan, that you turned to the rear?
Psa 119:35	Guide me in the road  of your commandments! for wanted I it.
Psa 119:165	Great peace is to the ones loving  your law,  and there is no  obstacle to them.
Psa 128:2	The toils  of your wrist you shall eat; blessed are you, and well will be to it you.
Psa 137:6	May my tongue cleave   to my throat if I do not remember you; if I do not prefer  Jerusalem as in the beginning  of my gladness.
Rth 1:13	Shall wait for you them until of which time they should become manly? Or, for them shall you hold up  to not have a husband? No, my daughters;  for it is made bitter to me exceedingly for you, that the hand of the LORD came forth against me.
Rth 1:22	And Naomi returned,  and Ruth the Moabitess,  her daughter-in-law,  with her, to return from the country of Moab. And they came unto Beth-lehem at the beginning of barley harvest.
Rth 2:20	And Naomi said to her daughter-in-law, Blessed is the LORD, for he  abandoned not his mercy  with the living and with the ones having died. And Naomi said to her, The man is near to us, of the ones acting as next of kin -- is of he us.
Rth 3:1	And she stayed with  her mother-in-law.  And Naomi her mother-in-law said to her,  O daughter, In no way shall I seek rest for you, that a good thing should happen to you.
Rth 3:3	And you shall bathe, and anoint, and put  your clothes  upon yourself, and ascend unto the threshing-floor! You should not make yourself known to the man, until  he  finishes eating and drinking.
Zec 1:15	And I am provoked with great anger by the nations, the ones joining in making an attack; because  I indeed was provoked to anger a little, but they joined in making an attack for evils.
Zec 7:6	And if you should eat or should drink, do you not  eat and drink to yourselves?
Zec 13:2	And it will be in  that day, says the LORD of Hosts, I will utterly destroy the names of the idols from the land, and there will not be  any longer a memory of them. And the false prophets and the unclean spirit  I will remove from the land.
1Co 1:2	to the assembly  of God, to the one being in Corinth, having been sanctified in Christ Jesus, chosen holy ones, with all the ones calling upon the name  of our Lord Jesus Christ in every place, both theirs and ours.
1Co 1:23	but we proclaim Christ being crucified, to Jews indeed an obstacle, and to Greeks  moronishness;
1Co 1:30	But you are of him in Christ Jesus, who became wisdom to us from God, both righteousness and sanctification and release by ransom;
1Co 2:10	But to us  God revealed by  his spirit.  For the spirit searches all things,  even the deep things  of God.
1Co 2:12	But we received not the spirit of the world, but the spirit, the one from  God, that we should know the things being granted to us by God.
1Co 2:15	But the spiritual examines indeed all things, but he is examined by no one.
1Co 2:16	For who knew the mind of the Lord? Who instructs him? But we have the mind of Christ.
1Co 3:21	So that let no one boast among men! For all things are yours.
1Co 3:22	Whether Paul, whether Apollos, whether Cephas, whether the world, whether life, whether death, whether things present, whether things about to be; all are yours;
1Co 3:23	but you are of Christ, and Christ of God.
1Co 4:7	For who scrutinizes you? And what do you have which you have not received?  And if also you received, why do you boast as not having received?
1Co 4:10	We are moronish on account of Christ, but you are skilled in Christ; we are weak, but you are strong; you are honorable, but we are without honor.
1Co 4:15	For if you should have ten thousand instructors in Christ, but not many fathers. For in  Christ Jesus through the good news I engendered you.
1Co 4:17	On account of this I send to you Timothy, who is my beloved child, and trustworthy in the Lord, who shall remind you  of my ways -- the ones in Christ, as everywhere in every assembly I teach.
1Co 6:14	And God raised up also the Lord, and will awaken us through  his power.
1Co 7:28	But if  also you should marry, you sinned not;  and if the virgin should have married she did not sin; but affliction in the flesh such shall have.  But I spare you.
1Co 7:35	But this for  own your advantage I speak, not that I should put a noose around you, but be undisturbed to the decent and well-occupied thing with the Lord.
1Co 9:25	But every one  struggling, in all things controls himself; that indeed then that a corruptible crown they should receive; but we an incorruptible crown.
1Co 10:28	But if  anyone should say to you, This is sacrificed to idols,  do not eat on account of that one, the one indicating and the conscience sake! For of the Lord is the earth, and the fullness of it.
1Co 11:22	For do you not have houses  for the eating and drinking? Or do you disdain the assembly of God,  and disgrace the ones not having? What should say to I you? Shall I praise you in this? I do not praise.
1Co 12:27	But you are the body of Christ, and members in turn.
1Co 14:6	And now, brethren, if I should come to you speaking languages, what shall benefit I you, unless  shall speak to I you either in revelation, or in knowledge, or in prophecy, or in teaching?
1Co 16:11	Not anyone then should treat with contempt him. But forward him in peace! that he should come to me; for I look out  for him with the brethren.
1Co 16:17	And I rejoice over the arrival of Stephanas, and Fortunatus, and Achaicus; for the deficiency of yours these supplied.
1Jn 3:24	And the one keeping  his commandments  abides in him, and he in him. And by this we know that he abides in us, by the spirit which gave to he us.
1Jn 4:5	They are of the world; because of this they speak of the world, and the world hears them.
1Pe 2:9	But you are a chosen race, a royal priesthood, a holy nation, a people for procurement; so that you should publish the virtues of the one calling you from out of darkness  into  his wonderful  light.
1Pe 3:18	For Christ also suffered once for sins, the just for the unjust, that should lead forward he us to God, having put to death indeed the flesh, but being restored to life to the spirit;
1Pe 4:12	Beloved, do not take it as strange the burning fire taking place among you to test you, as a strange thing happening to you;
1Pe 5:6	Be humbled then under the fortified hand  of God! that should exalt he you in time;
1Pe 5:10	But the God of all favor, the one having called us into  his eternal  glory in Christ Jesus, having suffered a little, may ready he you, support you, strengthen you, found you.
1Th 1:9	For they themselves report concerning us as to like what introduction we had towards you, and how you turned to  God from the idols, to serve a living and true God,
1Th 2:1	For you yourselves know, brethren,  our introduction, the one towards you, that it has not been in vain;
1Th 2:14	For you became imitators, brethren, of the assemblies  of God, the ones being in  Judea in Christ Jesus; that the same things  you also suffered by your own fellow-tribesmen, as also they by the Jews,
1Th 2:15	the ones both killing the Lord Jesus, and their own prophets, and driving out you, and are not pleasing to God, and opposing to all men;
1Th 2:17	But we, brethren, being orphaned from you for an hour time, in person, not in heart, more exceedingly hurried  to behold your face  with much desire.
1Th 2:20	For you are  our glory and  joy.
1Th 3:3	in the no one shrinking in  these afflictions; for you yourselves know that in this we are situated.
1Th 3:6	But now Timothy having come  to us from you, and having announced good news to us, the belief and the love of yours, and that you have at all times a good remembrance of us, longing to see us, just as also we you;
1Th 3:7	because of this we were comforted, brethren, over you in all  our affliction and necessity, because of the belief of yours;
1Th 4:11	and to strive earnestly to be quiet, and to do your own things, and to work with your own hands, as exhorted to we you;
1Th 5:4	But you, brethren, are not  in darkness, that the day should overtake you as a thief.
1Th 5:8	But we being of day  should be sober, putting on the chest plate of belief and love, and helmet -- hope of deliverance.
1Th 5:23	And he, the God  of peace, may he sanctify you perfectly complete; and may your entire   spirit, and  soul, and  body, be kept blamelessly in the arrival of our Lord Jesus Christ.
1Ti 6:11	But you, O man  of God, flee these things! And pursue  righteousness, piety, belief, love, endurance, gentleness!
2Co 3:18	But we all with uncovered face are reflecting the glory of the Lord, the same image being transformed from glory unto glory, just as from the Lord of spirit.
2Co 5:5	And the one manufacturing us for this thing same is God, the one also having given to us the deposit of the spirit.
2Co 7:11	For behold, this thing same  you fretted towards God, how much it manufactured in you -- diligence, but defense, but indignation, but fear, but longing, but zeal, but punishment. In every way you commended yourselves to be pure  in the matter.
2Co 8:10	And an opinion in this I give. For this is advantageous to you, the ones who not only the doing, but also the wanting, began before a year ago.
2Co 8:13	For it is not that others have liberty, but to you affliction;
2Co 8:20	getting in readiness for this, lest anyone should scoff at us in the vigor by which this  is being served by us;
2Co 10:13	But we shall not boast to the things immeasurable, but according to the measure of the rule of which God  portioned to us, a measure reaching as far as even of you.
2Co 11:20	For you endure if anyone reduce to slavery you, if anyone devours, if anyone takes, if anyone lifts up himself, if anyone flays you in the face.
2Co 12:15	And I most gladly will spend and expend for  your souls, if even more exceedingly loving you, I be loved less.
2Co 12:16	But let it be! I did not burden you; but being clever, in cunning took I you.
2Co 13:7	But I make a vow to  God  for you to not do anything evil; not that we should appear approved, but that you  should do good, and we might be as rejected.
2Co 13:9	For we rejoice whenever we should be weak, but you should be mighty.  But this also we make a vow --  your readying.
2Jn 1:12	Many things having to write to you, I do not want to with papyrus and ink; but I hope to come to you, and mouth to mouth to speak, that  our joy might be filling.
2Pe 1:8	For these things being in you, and being superabundant, they stand not idle nor unfruitful in the  full knowledge of our Lord Jesus Christ.
2Pe 2:3	And by a desire for wealth, with shaped words, shall make trade of they you; for whom the judgment of old is not idle,  and  their destruction shall not slumber.
2Th 2:3	Let not any completely deceive you in not one manner! for it will not be unless  the defection should come first, and the man of sin should be uncovered,  the son  of destruction,
